Type,Arrival Date,Main Cabin Seats,Flight Number,Destination Code,Origin Airport,Miner Points,Origin Code,Business Class Price,Main Cabin Price,Departing Time,Duration,Surcharge,Origin Airport Lounge,Distance,Time Zone Difference,Arrival Time,Departing Date,Origin Airport State,Origin Airport Country,Origin Airport Fee,Destination Airport City,Food Served,Destination Airport State,Destination Airport Country,Destination Airport Fee,Destination Airport Lounge,Route Cost,Total Seats,ID,First Class Seats,Destination Airport,Business Class Seats,Origin Airport City,First Class Price
Domestic,3/28/2023,92,236492,ELP,Harry Reid International Airport,1164,LAS,829,283,12:10 PM,97,0,TRUE,582,1,2:47 PM,3/28/2023,Nevada,United States,3.5,El Paso,FALSE,Texas,United States,3.5,FALSE,16242,160,492,15,El Paso International Airport,53,Las Vegas,2647
International,3/29/2023,99,230495,LHR,El Paso International Airport,15444,ELP,3397,875,12:10 PM,645,13,FALSE,5148,7,5:55 AM,3/28/2023,Texas,United States,3.5,London,TRUE,United Kingdom,England,5,TRUE,66329,169,495,8,Heathrow Airport,62,El Paso,11284
International,3/28/2023,103,233498,ELP,Heathrow Airport,15444,LHR,3362,1080,12:10 PM,645,13,FALSE,5148,-7,3:55 PM,3/28/2023,United Kingdom,England,5,El Paso,TRUE,Texas,United States,3.5,FALSE,72726,166,498,9,El Paso International Airport,54,London,12807
International,3/28/2023,100,236501,MEX,Abraham Gonzalez International Airport,2871,CJS,2824,1012,12:10 PM,142,3,FALSE,957,1,3:32 PM,3/28/2023,Chihuahua,Mexico,2.5,Ciudad de Mexico,TRUE,Distrito Federal,Mexico,4.5,FALSE,71871,162,501,9,Aeropuerto Internacional Benito Juarez,53,Juarez,11836
International,3/28/2023,101,230504,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,4566,1273,12:10 PM,142,3,FALSE,957,-1,1:32 PM,3/28/2023,Distrito Federal,Mexico,4.5,Juarez,TRUE,Chihuahua,Mexico,2.5,FALSE,56292,176,504,15,Abraham Gonzalez International Airport,60,Ciudad de Mexico,9121
Domestic,3/28/2023,93,233507,LAX,Orlando International Airport,3854,ORL,754,538,12:10 PM,281,0,TRUE,1927,-3,1:51 PM,3/28/2023,Florida,United States,5,Los Angeles,FALSE,California,United States,4,TRUE,70024,168,507,12,Los Angeles International Airport,63,Orlando,3422
Domestic,3/28/2023,86,236510,ORL,Los Angeles International Airport,3854,LAX,582,149,12:10 PM,281,0,TRUE,1927,3,7:51 PM,3/28/2023,California,United States,4,Orlando,FALSE,Florida,United States,5,TRUE,71901,153,510,9,Orlando International Airport,58,Los Angeles,1667
Domestic,3/28/2023,91,230513,LAX,Logan International Airport,4538,BOS,862,397,12:10 PM,326,0,TRUE,2269,-3,2:36 PM,3/28/2023,Massachusetts,United States,3,Los Angeles,TRUE,California,United States,4,TRUE,51587,142,513,11,Los Angeles International Airport,40,Boston,3377
Domestic,3/28/2023,95,233516,BOS,Los Angeles International Airport,4538,LAX,583,459,12:10 PM,326,0,TRUE,2269,3,8:36 PM,3/28/2023,California,United States,4,Boston,TRUE,Massachusetts,United States,3,TRUE,51892,148,516,12,Boston Logan International Airport,41,Los Angeles,3147
International,3/28/2023,100,236519,CUN,El Paso International Airport,3687,ELP,3083,1030,12:10 PM,190,4,FALSE,1229,2,5:20 PM,3/28/2023,Texas,United States,3.5,Cancun,TRUE,Quintana Roo,Mexico,4,TRUE,76340,165,519,11,Cancun International Airport,54,El Paso,4843
International,3/28/2023,89,230522,ELP,Cancun International Airport,3687,CUN,5054,904,12:10 PM,190,4,TRUE,1229,-2,1:20 PM,3/28/2023,Quintana Roo,Mexico,4,El Paso,TRUE,Texas,United States,3.5,FALSE,71648,161,522,13,El Paso International Airport,59,Cancun,6571
International,3/28/2023,87,233525,YYZ,El Paso International Airport,4347,ELP,5229,1038,12:10 PM,219,4,FALSE,1449,2,5:49 PM,3/28/2023,Texas,United States,3.5,Toronto,TRUE,Ontario,Canada,4,TRUE,57452,140,525,13,Toronto Pearson International Airport,40,El Paso,6320
International,3/28/2023,100,236528,ELP,Toronto Pearson International Airport,4347,YYZ,3641,985,12:10 PM,219,4,TRUE,1449,-2,1:49 PM,3/28/2023,Ontario,Canada,4,El Paso,TRUE,Texas,United States,3.5,FALSE,64960,169,528,12,El Paso International Airport,57,Toronto,8009
International,3/29/2023,92,230531,CDG,El Paso International Airport,13986,ELP,4177,1163,12:10 PM,639,12,FALSE,4662,8,6:49 AM,3/28/2023,Texas,United States,3.5,Paris,TRUE,Ill de France,France,5,TRUE,67763,155,531,10,Paris Charles de Gaulle Airport,53,El Paso,12707
International,3/28/2023,97,233534,ELP,Paris Charles de Gaulle Airport,13986,CDG,3222,939,12:10 PM,639,12,TRUE,4662,-8,2:49 PM,3/28/2023,Ill de France,France,5,El Paso,TRUE,Texas,United States,3.5,FALSE,54532,154,534,8,El Paso International Airport,49,Paris,7671
International,3/29/2023,85,236537,HND,El Paso International Airport,15966,ELP,3226,978,12:10 PM,725,14,FALSE,5322,16,4:15 PM,3/28/2023,Texas,United States,3.5,Tokyo,TRUE,Honshu,Japan,6,TRUE,75881,148,537,9,Tokyo Haneda Airport,54,El Paso,5198
International,3/28/2023,92,230540,ELP,Tokyo Haneda Airport,15966,HND,5903,1106,12:10 PM,725,14,TRUE,5322,-16,8:15 AM,3/28/2023,Honshu,Japan,6,El Paso,TRUE,Texas,United States,3.5,FALSE,51367,150,540,14,El Paso International Airport,44,Tokyo,5888
Domestic,3/29/2023,94,233543,DFW,El Paso International Airport,1102,ELP,967,505,12:10 PM,94,0,FALSE,551,1,2:44 PM,3/29/2023,Texas,United States,3.5,Dallas,FALSE,Texas,United States,3,TRUE,11686,162,543,13,Dallas/Ft. Worth International Airport,55,El Paso,1822
Domestic,3/29/2023,92,236546,ELP,Dallas/Ft. Worth International Airport,1102,DFW,1042,501,12:10 PM,94,0,TRUE,551,-1,12:44 PM,3/29/2023,Texas,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,19082,161,546,11,El Paso International Airport,58,Dallas,2621
Domestic,3/29/2023,90,230549,LAX,El Paso International Airport,1428,ELP,710,333,12:10 PM,113,0,FALSE,714,-1,1:03 PM,3/29/2023,Texas,United States,3.5,Los Angeles,FALSE,California,United States,4,TRUE,14000,162,549,15,Los Angeles International Airport,57,El Paso,1686
Domestic,3/29/2023,100,233552,ELP,Los Angeles International Airport,1428,LAX,871,208,12:10 PM,113,0,TRUE,714,1,3:03 PM,3/29/2023,California,United States,4,El Paso,FALSE,Texas,United States,3.5,FALSE,10513,161,552,11,El Paso International Airport,50,Los Angeles,3038
Domestic,3/29/2023,100,236555,ORD,El Paso International Airport,2470,ELP,988,541,12:10 PM,176,0,FALSE,1235,1,4:06 PM,3/29/2023,Texas,United States,3.5,Chicago,FALSE,Illinois,United States,4.5,TRUE,10706,153,555,13,Chicago International Airport,40,El Paso,2005
Domestic,3/29/2023,87,230558,ELP,Chicago International Airport,2470,ORD,750,146,12:10 PM,176,0,TRUE,1235,-1,2:06 PM,3/29/2023,Illinois,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,19778,151,558,12,El Paso International Airport,52,Chicago,1370
Domestic,3/29/2023,95,233561,ATL,El Paso International Airport,2560,ELP,621,182,12:10 PM,181,0,FALSE,1280,2,5:11 PM,3/29/2023,Texas,United States,3.5,Atlanta,FALSE,Georgia,United States,4.5,TRUE,11291,158,561,8,Hartsfield-Jackson Atlanta International Airport,55,El Paso,1535
Domestic,3/29/2023,96,236564,ELP,Hartsfield-Jackson Atlanta International Airport,2560,ATL,705,158,12:10 PM,181,0,TRUE,1280,-2,1:11 PM,3/29/2023,Georgia,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,10990,153,564,15,El Paso International Airport,42,Atlanta,1298
Domestic,3/29/2023,98,230567,JFK,El Paso International Airport,3806,ELP,880,241,12:10 PM,256,0,FALSE,1903,2,6:26 PM,3/29/2023,Texas,United States,3.5,New York,FALSE,New York,United States,6,TRUE,16215,153,567,12,John F. Kennedy International Airport,43,El Paso,1971
Domestic,3/29/2023,93,233570,ELP,John F. Kennedy International Airport,3806,JFK,941,376,12:10 PM,256,0,TRUE,1903,-2,2:26 PM,3/29/2023,New York,United States,6,El Paso,FALSE,Texas,United States,3.5,FALSE,12213,151,570,15,El Paso International Airport,43,New York,1712
Domestic,3/29/2023,104,236573,BOS,El Paso International Airport,4128,ELP,692,132,12:10 PM,275,0,FALSE,2064,2,6:45 PM,3/29/2023,Texas,United States,3.5,Boston,FALSE,Massachusetts,United States,3,TRUE,11994,164,573,10,Boston Logan International Airport,50,El Paso,3123
Domestic,3/29/2023,89,230576,ELP,Logan International Airport,4128,BOS,1124,493,12:10 PM,275,0,TRUE,2064,2,6:45 PM,3/29/2023,Massachusetts,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,15119,163,576,10,El Paso International Airport,64,Boston,2521
Domestic,3/29/2023,96,233579,LAS,El Paso International Airport,1164,ELP,812,214,12:10 PM,97,0,FALSE,582,-1,12:47 PM,3/29/2023,Texas,United States,3.5,Las Vegas,FALSE,Nevada,United States,3.5,TRUE,17071,160,579,8,Harry Reid International Airport,56,El Paso,1237
Domestic,3/29/2023,94,236582,ELP,Harry Reid International Airport,1164,LAS,827,246,12:10 PM,97,0,TRUE,582,1,2:47 PM,3/29/2023,Nevada,United States,3.5,El Paso,FALSE,Texas,United States,3.5,FALSE,16242,148,582,10,El Paso International Airport,44,Las Vegas,2924
International,3/30/2023,97,230585,LHR,El Paso International Airport,15444,ELP,3973,1197,12:10 PM,645,13,FALSE,5148,7,5:55 AM,3/29/2023,Texas,United States,3.5,London,TRUE,United Kingdom,England,5,TRUE,66329,170,585,11,Heathrow Airport,62,El Paso,11411
International,3/29/2023,103,233588,ELP,Heathrow Airport,15444,LHR,4699,800,12:10 PM,645,13,FALSE,5148,-7,3:55 PM,3/29/2023,United Kingdom,England,5,El Paso,TRUE,Texas,United States,3.5,FALSE,72726,166,588,9,El Paso International Airport,54,London,6518
International,3/29/2023,93,236591,MEX,Abraham Gonzalez International Airport,2871,CJS,3941,1352,12:10 PM,142,3,FALSE,957,1,3:32 PM,3/29/2023,Chihuahua,Mexico,2.5,Ciudad de Mexico,TRUE,Distrito Federal,Mexico,4.5,FALSE,71871,157,591,11,Aeropuerto Internacional Benito Juarez,53,Juarez,7593
International,3/29/2023,96,230594,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,4671,1033,12:10 PM,142,3,FALSE,957,-1,1:32 PM,3/29/2023,Distrito Federal,Mexico,4.5,Juarez,TRUE,Chihuahua,Mexico,2.5,FALSE,56292,156,594,10,Abraham Gonzalez International Airport,50,Ciudad de Mexico,5861
Domestic,3/29/2023,100,233597,LAX,Orlando International Airport,3854,ORL,867,123,12:10 PM,281,0,TRUE,1927,-3,1:51 PM,3/29/2023,Florida,United States,5,Los Angeles,FALSE,California,United States,4,TRUE,70024,168,597,10,Los Angeles International Airport,58,Orlando,1613
Domestic,3/29/2023,93,236600,ORL,Los Angeles International Airport,3854,LAX,843,248,12:10 PM,281,0,TRUE,1927,3,7:51 PM,3/29/2023,California,United States,4,Orlando,FALSE,Florida,United States,5,TRUE,71901,160,600,13,Orlando International Airport,54,Los Angeles,3227
Domestic,3/29/2023,90,230603,LAX,Logan International Airport,4538,BOS,788,436,12:10 PM,326,0,TRUE,2269,-3,2:36 PM,3/29/2023,Massachusetts,United States,3,Los Angeles,TRUE,California,United States,4,TRUE,51587,161,603,14,Los Angeles International Airport,57,Boston,2436
Domestic,3/29/2023,100,233606,BOS,Los Angeles International Airport,4538,LAX,580,461,12:10 PM,326,0,TRUE,2269,3,8:36 PM,3/29/2023,California,United States,4,Boston,TRUE,Massachusetts,United States,3,TRUE,51892,154,606,14,Boston Logan International Airport,40,Los Angeles,3088
International,3/29/2023,85,236609,CUN,El Paso International Airport,3687,ELP,4806,919,12:10 PM,190,4,FALSE,1229,2,5:20 PM,3/29/2023,Texas,United States,3.5,Cancun,TRUE,Quintana Roo,Mexico,4,TRUE,76340,158,609,11,Cancun International Airport,62,El Paso,5850
International,3/29/2023,89,230612,ELP,Cancun International Airport,3687,CUN,4749,900,12:10 PM,190,4,TRUE,1229,-2,1:20 PM,3/29/2023,Quintana Roo,Mexico,4,El Paso,TRUE,Texas,United States,3.5,FALSE,71648,146,612,12,El Paso International Airport,45,Cancun,4928
International,3/29/2023,101,233615,YYZ,El Paso International Airport,4347,ELP,5500,917,12:10 PM,219,4,FALSE,1449,2,5:49 PM,3/29/2023,Texas,United States,3.5,Toronto,TRUE,Ontario,Canada,4,TRUE,57452,161,615,10,Toronto Pearson International Airport,50,El Paso,4184
International,3/29/2023,90,236618,ELP,Toronto Pearson International Airport,4347,YYZ,5884,1114,12:10 PM,219,4,TRUE,1449,-2,1:49 PM,3/29/2023,Ontario,Canada,4,El Paso,TRUE,Texas,United States,3.5,FALSE,64960,162,618,13,El Paso International Airport,59,Toronto,10024
International,3/30/2023,101,230621,CDG,El Paso International Airport,13986,ELP,5100,1381,12:10 PM,639,12,FALSE,4662,8,6:49 AM,3/29/2023,Texas,United States,3.5,Paris,TRUE,Ill de France,France,5,TRUE,67763,152,621,10,Paris Charles de Gaulle Airport,41,El Paso,7184
International,3/29/2023,92,233624,ELP,Paris Charles de Gaulle Airport,13986,CDG,3018,1176,12:10 PM,639,12,TRUE,4662,-8,2:49 PM,3/29/2023,Ill de France,France,5,El Paso,TRUE,Texas,United States,3.5,FALSE,54532,163,624,15,El Paso International Airport,56,Paris,7452
International,3/30/2023,103,236627,HND,El Paso International Airport,15966,ELP,5218,1216,12:10 PM,725,14,FALSE,5322,16,4:15 PM,3/29/2023,Texas,United States,3.5,Tokyo,TRUE,Honshu,Japan,6,TRUE,75881,167,627,13,Tokyo Haneda Airport,51,El Paso,4443
International,3/29/2023,89,230630,ELP,Tokyo Haneda Airport,15966,HND,2910,1149,12:10 PM,725,14,TRUE,5322,-16,8:15 AM,3/29/2023,Honshu,Japan,6,El Paso,TRUE,Texas,United States,3.5,FALSE,51367,152,630,15,El Paso International Airport,48,Tokyo,6511
Domestic,3/30/2023,103,233633,DFW,El Paso International Airport,1102,ELP,1005,517,12:10 PM,94,0,FALSE,551,1,2:44 PM,3/30/2023,Texas,United States,3.5,Dallas,FALSE,Texas,United States,3,TRUE,11686,167,633,13,Dallas/Ft. Worth International Airport,51,El Paso,1511
Domestic,3/30/2023,97,236636,ELP,Dallas/Ft. Worth International Airport,1102,DFW,667,230,12:10 PM,94,0,TRUE,551,-1,12:44 PM,3/30/2023,Texas,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,19082,161,636,10,El Paso International Airport,54,Dallas,1317
Domestic,3/30/2023,96,230639,LAX,El Paso International Airport,1428,ELP,1017,245,12:10 PM,113,0,FALSE,714,-1,1:03 PM,3/30/2023,Texas,United States,3.5,Los Angeles,FALSE,California,United States,4,TRUE,14000,161,639,12,Los Angeles International Airport,53,El Paso,1292
Domestic,3/30/2023,92,233642,ELP,Los Angeles International Airport,1428,LAX,1149,359,12:10 PM,113,0,TRUE,714,1,3:03 PM,3/30/2023,California,United States,4,El Paso,FALSE,Texas,United States,3.5,FALSE,10513,165,642,13,El Paso International Airport,60,Los Angeles,2956
Domestic,3/30/2023,87,236645,ORD,El Paso International Airport,2470,ELP,553,268,12:10 PM,176,0,FALSE,1235,1,4:06 PM,3/30/2023,Texas,United States,3.5,Chicago,FALSE,Illinois,United States,4.5,TRUE,10706,137,645,10,Chicago International Airport,40,El Paso,1919
Domestic,3/30/2023,95,230648,ELP,Chicago International Airport,2470,ORD,1191,210,12:10 PM,176,0,TRUE,1235,-1,2:06 PM,3/30/2023,Illinois,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,19778,145,648,10,El Paso International Airport,40,Chicago,2630
Domestic,3/30/2023,99,233651,ATL,El Paso International Airport,2560,ELP,806,505,12:10 PM,181,0,FALSE,1280,2,5:11 PM,3/30/2023,Texas,United States,3.5,Atlanta,FALSE,Georgia,United States,4.5,TRUE,11291,175,651,13,Hartsfield-Jackson Atlanta International Airport,63,El Paso,2040
Domestic,3/30/2023,99,236654,ELP,Hartsfield-Jackson Atlanta International Airport,2560,ATL,988,362,12:10 PM,181,0,TRUE,1280,-2,1:11 PM,3/30/2023,Georgia,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,10990,156,654,15,El Paso International Airport,42,Atlanta,1424
Domestic,3/30/2023,104,230657,JFK,El Paso International Airport,3806,ELP,959,454,12:10 PM,256,0,FALSE,1903,2,6:26 PM,3/30/2023,Texas,United States,3.5,New York,FALSE,New York,United States,6,TRUE,16215,156,657,10,John F. Kennedy International Airport,42,El Paso,2484
Domestic,3/30/2023,85,233660,ELP,John F. Kennedy International Airport,3806,JFK,709,248,12:10 PM,256,0,TRUE,1903,-2,2:26 PM,3/30/2023,New York,United States,6,El Paso,FALSE,Texas,United States,3.5,FALSE,12213,149,660,13,El Paso International Airport,51,New York,2861
Domestic,3/30/2023,91,236663,BOS,El Paso International Airport,4128,ELP,777,131,12:10 PM,275,0,FALSE,2064,2,6:45 PM,3/30/2023,Texas,United States,3.5,Boston,FALSE,Massachusetts,United States,3,TRUE,11994,155,663,15,Boston Logan International Airport,49,El Paso,2476
Domestic,3/30/2023,94,230666,ELP,Logan International Airport,4128,BOS,697,316,12:10 PM,275,0,TRUE,2064,2,6:45 PM,3/30/2023,Massachusetts,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,15119,152,666,12,El Paso International Airport,46,Boston,3490
Domestic,3/30/2023,92,233669,LAS,El Paso International Airport,1164,ELP,675,456,12:10 PM,97,0,FALSE,582,-1,12:47 PM,3/30/2023,Texas,United States,3.5,Las Vegas,FALSE,Nevada,United States,3.5,TRUE,17071,144,669,8,Harry Reid International Airport,44,El Paso,1700
Domestic,3/30/2023,92,236672,ELP,Harry Reid International Airport,1164,LAS,1020,175,12:10 PM,97,0,TRUE,582,1,2:47 PM,3/30/2023,Nevada,United States,3.5,El Paso,FALSE,Texas,United States,3.5,FALSE,16242,160,672,12,El Paso International Airport,56,Las Vegas,2566
International,3/31/2023,85,230675,LHR,El Paso International Airport,15444,ELP,4483,1081,12:10 PM,645,13,FALSE,5148,7,5:55 AM,3/30/2023,Texas,United States,3.5,London,TRUE,United Kingdom,England,5,TRUE,66329,140,675,14,Heathrow Airport,41,El Paso,7491
International,3/30/2023,94,233678,ELP,Heathrow Airport,15444,LHR,4615,684,12:10 PM,645,13,FALSE,5148,-7,3:55 PM,3/30/2023,United Kingdom,England,5,El Paso,TRUE,Texas,United States,3.5,FALSE,72726,150,678,11,El Paso International Airport,45,London,9134
International,3/30/2023,99,236681,MEX,Abraham Gonzalez International Airport,2871,CJS,4070,1284,12:10 PM,142,3,FALSE,957,1,3:32 PM,3/30/2023,Chihuahua,Mexico,2.5,Ciudad de Mexico,TRUE,Distrito Federal,Mexico,4.5,FALSE,71871,162,681,13,Aeropuerto Internacional Benito Juarez,50,Juarez,9859
International,3/30/2023,93,230684,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,4525,1102,12:10 PM,142,3,FALSE,957,-1,1:32 PM,3/30/2023,Distrito Federal,Mexico,4.5,Juarez,TRUE,Chihuahua,Mexico,2.5,FALSE,56292,145,684,9,Abraham Gonzalez International Airport,43,Ciudad de Mexico,8260
Domestic,3/30/2023,92,233687,LAX,Orlando International Airport,3854,ORL,654,138,12:10 PM,281,0,TRUE,1927,-3,1:51 PM,3/30/2023,Florida,United States,5,Los Angeles,FALSE,California,United States,4,TRUE,70024,148,687,8,Los Angeles International Airport,48,Orlando,2683
Domestic,3/30/2023,103,236690,ORL,Los Angeles International Airport,3854,LAX,1136,499,12:10 PM,281,0,TRUE,1927,3,7:51 PM,3/30/2023,California,United States,4,Orlando,FALSE,Florida,United States,5,TRUE,71901,174,690,8,Orlando International Airport,63,Los Angeles,2824
Domestic,3/30/2023,86,230693,LAX,Logan International Airport,4538,BOS,1062,296,12:10 PM,326,0,TRUE,2269,-3,2:36 PM,3/30/2023,Massachusetts,United States,3,Los Angeles,TRUE,California,United States,4,TRUE,51587,140,693,12,Los Angeles International Airport,42,Boston,1733
Domestic,3/30/2023,89,233696,BOS,Los Angeles International Airport,4538,LAX,855,257,12:10 PM,326,0,TRUE,2269,3,8:36 PM,3/30/2023,California,United States,4,Boston,TRUE,Massachusetts,United States,3,TRUE,51892,162,696,13,Boston Logan International Airport,60,Los Angeles,1606
International,3/30/2023,95,236699,CUN,El Paso International Airport,3687,ELP,4871,1008,12:10 PM,190,4,FALSE,1229,2,5:20 PM,3/30/2023,Texas,United States,3.5,Cancun,TRUE,Quintana Roo,Mexico,4,TRUE,76340,153,699,9,Cancun International Airport,49,El Paso,10344
International,3/30/2023,87,230702,ELP,Cancun International Airport,3687,CUN,4601,1027,12:10 PM,190,4,TRUE,1229,-2,1:20 PM,3/30/2023,Quintana Roo,Mexico,4,El Paso,TRUE,Texas,United States,3.5,FALSE,71648,159,702,14,El Paso International Airport,58,Cancun,10061
International,3/30/2023,87,233705,YYZ,El Paso International Airport,4347,ELP,5571,876,12:10 PM,219,4,FALSE,1449,2,5:49 PM,3/30/2023,Texas,United States,3.5,Toronto,TRUE,Ontario,Canada,4,TRUE,57452,157,705,9,Toronto Pearson International Airport,61,El Paso,3918
International,3/30/2023,88,236708,ELP,Toronto Pearson International Airport,4347,YYZ,5379,1152,12:10 PM,219,4,TRUE,1449,-2,1:49 PM,3/30/2023,Ontario,Canada,4,El Paso,TRUE,Texas,United States,3.5,FALSE,64960,150,708,15,El Paso International Airport,47,Toronto,5861
International,3/31/2023,104,230711,CDG,El Paso International Airport,13986,ELP,5482,1326,12:10 PM,639,12,FALSE,4662,8,6:49 AM,3/30/2023,Texas,United States,3.5,Paris,TRUE,Ill de France,France,5,TRUE,67763,168,711,15,Paris Charles de Gaulle Airport,49,El Paso,8349
International,3/30/2023,95,233714,ELP,Paris Charles de Gaulle Airport,13986,CDG,4665,1090,12:10 PM,639,12,TRUE,4662,-8,2:49 PM,3/30/2023,Ill de France,France,5,El Paso,TRUE,Texas,United States,3.5,FALSE,54532,163,714,12,El Paso International Airport,56,Paris,10137
International,3/31/2023,87,236717,HND,El Paso International Airport,15966,ELP,4949,971,12:10 PM,725,14,FALSE,5322,16,4:15 PM,3/30/2023,Texas,United States,3.5,Tokyo,TRUE,Honshu,Japan,6,TRUE,75881,140,717,9,Tokyo Haneda Airport,44,El Paso,11884
International,3/30/2023,90,230720,ELP,Tokyo Haneda Airport,15966,HND,5263,1022,12:10 PM,725,14,TRUE,5322,-16,8:15 AM,3/30/2023,Honshu,Japan,6,El Paso,TRUE,Texas,United States,3.5,FALSE,51367,163,720,10,El Paso International Airport,63,Tokyo,11816
